"ConditionID","InspectionID","Distance","Counter","PACP_Code","Continuous","Value_1st_Dimension","Value_2nd_Dimension","Value_Percent","Joint","Clock_At_From","Clock_To","Remarks","VCR_Time"
"1","1","0","0","AMH","","","","","False","","","6-463A",""
"2","1","0","0","MWL","","","","5","False","","","",""
"3","1","35.1","290","RFJ","","","","","True","8","","roots in joint",""
"4","1","43.5","373","AMH","","","","","False","","","6-463B",""
"5","2","0","0","AMH","","","","","False","","","1-025",""
"6","2","0","0","MWL","","","","5","False","","","",""
"7","2","117.2","348","TBA","","6","","","False","3","","active service with roots in first and second joint",""
"8","2","118.3","468","BVV","","","","","True","1","5","pipe broken with visible void and roots",""
"9","2","137.8","584","ISSR","","","","5","False","8","11","protruding gasket",""
"10","2","144.9","709","AMH","","","","","False","","","850-53",""
"11","3","0","0","AMH","","","","","False","","","1-025",""
"12","3","0","0","MWL","","","","5","False","","","",""
"13","3","128.3","312","AMH","","","","","False","","","1-026",""
"14","4","0","0","AMH","","","","","False","","","1-026L",""
"15","4","0","0","MWL","","","","5","False","","","",""
"16","4","9","166","TFA","","6","","","False","9","","active service",""
"17","4","42.4","324","TFA","","6","","","False","3","","active service",""
"18","4","76.1","404","AMH","","","","","False","","","1-026M",""
"19","5","0","0","AMH","","","","","False","","","1-026K",""
"20","5","0","0","MWL","","","","5","False","","","",""
"21","5","6","37","TFA","","6","","","False","9","","active service",""
"22","5","8.2","81","TFA","","6","","","False","3","","active service",""
"23","5","88.5","335","TFA","","6","","","False","3","","active service",""
"24","5","122.5","453","AMH","","","","","False","","","1-026L",""
"25","6","0","0","AMH","","","","","False","","","1-026M",""
"26","6","0","0","MWL","","","","5","False","","","",""
"27","6","8.8","31","TFA","","6","","","False","9","","active service",""
"28","6","35.5","111","TFA","","6","","","False","3","","active service",""
"29","6","75.8","187","TFA","","6","","","False","3","","active service",""
"30","6","90.7","242","AMH","","","","","False","","","1-026N",""
"31","7","0","0","AMH","","","","","False","","","1-026N",""
"32","7","0","0","MWL","","","","5","False","","","",""
"33","7","24.2","45","TFA","","6","","","False","3","","active service",""
"34","7","31.5","79","TFA","","6","","","False","9","","active service",""
"35","7","78.1","168","TFA","","6","","","False","3","","active service",""
"36","7","131.1","267","TFA","","6","","","False","3","","active service",""
"37","7","146.7","319","AMH","","","","","False","","","1-026O",""
"38","8","0","0","AMH","","","","","False","","","1-026O",""
"39","8","0","0","MWL","","","","5","False","","","",""
"40","8","51.9","83","TFA","","6","","","False","3","","active service",""
"41","8","56.4","114","TFA","","6","","","False","9","","active service",""
"42","8","160.3","271","AMH","","","","","False","","","1-026P",""
"43","9","0","0","AMH","","","","","False","","","1-026Q",""
"44","9","0","0","MWL","","","","5","False","","","",""
"45","9","8.3","42","TFA","","6","","","False","9","","active service",""
"46","9","35.8","117","TFA","","6","","","False","9","","active service",""
"47","9","57.5","217","TFA","","6","","","False","9","","active service",""
"48","9","62.8","247","TFA","","6","","","False","3","","active service",""
"49","9","89.8","359","TFC","","6","","","False","9","","active service",""
"50","9","225.5","606","AMH","","","","","False","","","1-026P",""
"51","10","0","0","AMH","","","","","False","","","1-026R",""
"52","10","0","0","MWL","","","","5","False","","","",""
"53","10","265.2","288","AMH","","","","","False","","","1-026L",""
"54","11","0","0","AMH","","","","","False","","","1-026S",""
"55","11","0","0","MWL","","","","5","False","","","",""
"56","11","43.2","248","TFA","","6","","","False","3","","activer service",""
"57","11","90.1","318","TFA","","6","","","False","9","","active service",""
"58","11","97.6","347","TFA","","6","","","False","3","","activer service",""
"59","11","157.3","427","TFA","","6","","","False","9","","active service",""
"60","11","165","453","TFA","","6","","","False","3","","active service",""
"61","11","218.8","532","TFA","","6","","","False","3","","active service",""
"62","11","232.7","565","TFA","","6","","","False","9","","active service",""
"63","11","273.4","665","TFA","","6","","","False","3","","active service",""
"64","11","279.4","737","TFA","","6","","","False","9","","active service",""
"65","11","313.5","986","AMH","","","","","False","","","1-026R",""
"66","12","0","0","AMH","","","","","False","","","1-027",""
"67","12","0","0","MWL","","","","5","False","","","",""
"68","12","97","598","TBI","","4","1.5","","False","2","","active service intruding into pipe",""
"69","12","161.2","661","RFJ","","","","","True","10","","fine roots in joint",""
"70","12","165.7","742","RFJ","","","","","True","9","","fine roots in joint",""
"71","12","192.7","909","TFA","","6","","","False","3","","active service",""
"72","12","277.5","1237","TFA","","6","","","False","3","","active service",""
"73","12","304.1","1345","RFJ","","","","","True","3","5","fine roots in joint",""
"74","12","329.8","1455","RFJ","","","","","True","10","3","fine roots in joint",""
"75","12","345","1589","RFJ","","","","","True","11","4","fine roots in joint",""
"76","12","355.6","1711","RFJ","","","","","True","9","11","fine roots in joint",""
"77","12","369.3","1844","TF","","8","","","False","6","","Outside drop",""
"78","12","369.3","1857","AMH","","","","","False","","","1-025",""
"79","13","0","0","AMH","","","","","False","","","1-028",""
"80","13","0","0","MWL","","","","5","False","","","",""
"81","13","8.4","167","ISSR","","","","5","False","11","12","protruding gasket material",""
"82","13","60.4","338","ISSR","","","","5","False","12","1","protruding gasket",""
"83","13","81.9","444","TFA","","6","","","False","3","","active service with roots in first joint",""
"84","13","82.5","562","RFJ","","","","","True","9","3","fine roots in joint",""
"85","13","87.4","630","ISSR","","","","5","False","11","1","protruding gasket",""
"86","13","164.6","902","RFJ","","","","","True","8","4","fine roots in joint",""
"87","13","169.8","1029","RFJ","","","","","True","9","1","fien roots in joint",""
"88","13","171.1","1065","TFA","","6","","","False","3","","active service",""
"89","13","175.8","1200","TB","","6","","","False","10","","active hammer tap NO ROOTS",""
"90","13","202.8","1312","RFJ","","","","","True","12","","fine roots in joint",""
"91","13","265.8","1564","ISSR","","","","5","False","11","12","protruding gasket",""
"92","13","273.2","1662","TBA","","6","","","False","3","","active service",""
"93","13","283.2","1732","TBA","","6","","","False","9","","active service",""
"94","13","358.3","2050","AMH","","","","","False","","","1-027",""
"95","14","0","0","AMH","","","","","False","","","1-029",""
"96","14","0","0","MWL","","","","5","False","","","",""
"97","14","75.4","257","ID","","","","","True","12","","active infill source",""
"98","14","76.4","299","TFA","","6","","","False","3","","active service",""
"99","14","77.1","339","IR","","","","","True","4","","active infill source",""
"100","14","155.5","544","TFA","","6","","","False","3","","active service",""
"101","14","161.2","594","RFJ","","","","","True","8","","fine roots at joint",""
"102","14","171.5","668","RFJ","","","","","True","8","10","fine roots in joint",""
"103","14","192.2","776","RFJ","","","","","True","9","1","fine roots in joint",""
"104","14","238.6","955","MMC","","","","","False","","","from VCP to PVC",""
"105","14","239.5","1036","MMC","","","","","False","","","PVC to DIP",""
"106","14","239.9","1079","TFA","","4","","","False","2","","active service",""
"107","14","240.2","1106","MMC","","","","","False","","","DIP to PVC",""
"108","14","247.5","1213","MMC","","","","","False","","","PVC to VCP",""
"109","14","359.8","1500","AMH","","","","","False","","","1-028",""
"110","15","0","0","AMH","","","","","False","","","1-030",""
"111","15","0","0","MWL","","","","5","False","","","",""
"112","15","58.3","216","RFJ","","","","","True","9","","root in joint",""
"113","15","63.1","306","RFJ","","","","","True","1","2","roots in joint",""
"114","15","120.3","609","TFA","","6","","","False","3","","active service",""
"115","15","121.8","640","TFA","","6","","","False","9","","active service",""
"116","15","143.4","858","ISSR","","","","15","False","11","3","protruding gasket",""
"117","15","143.6","787","FM","","","","","True","8","12","multiple fractures",""
"118","15","152.4","963","TF","","8","","","False","6","","Outside drop",""
"119","15","152.8","1056","AMH","","","","","False","","","1-074",""
"120","16","0","0","AMH","","","","","False","","","1-032",""
"121","16","0","0","MWL","","","","5","False","","","",""
"122","16","11.5","123","TFA","","6","","","False","10","","active service",""
"123","16","106.6","511","CS","","","","","True","7","6"," crack spiral",""
"124","16","187.5","739","TFA","","6","","","False","9","","active service",""
"125","16","218.6","869","AMH","","","","","False","","","1-031",""
"126","17","0","0","AMH","","","","","False","","","1-033",""
"127","17","0","0","MWL","","","","5","False","","","",""
"128","17","4","66","CC","","","","","True","6","10"," Crack Circumferential at joint",""
"129","17","16","1182","TFA","","6","","","False","3","","active service",""
"130","17","74.2","1279","TFA","","6","","","False","10","","active service",""
"131","17","105.7","1357","ISSR","","","","5","False","10","12"," intruding gasket",""
"132","17","135.8","1516","ISSR","","","","5","False","5","8","intruding gasket obstructing flow",""
"133","17","137.1","1560","TFA","","6","","","False","3","","active service",""
"134","17","184.4","1717","TFA","","6","","","False","3","","active service",""
"135","17","206.1","1809","TFA","","6","","","False","10","","active service",""
"136","17","252.7","2008","ISSR","","","","5","False","9","3","protruding gasket",""
"137","17","294","2180","RFJ","","","","","True","8","","roots in joint",""
"138","17","294","2212","ISSR","","","","5","False","10","3","protruding gasket",""
"139","17","308.5","2329","AMH","","","","","False","","","1-032",""
"140","18","0","0","AMH","","","","","False","","","1-037",""
"141","18","0","0","MWL","","","","5","False","","","",""
"142","18","35.6","717","TFA","","6","","","False","3","","Active Service",""
"143","18","37.3","776","TFA","","6","","","False","10","","Active Service",""
"144","18","90.9","931","TBA","","6","","","False","10","","Break in tap active",""
"145","18","128.2","1033","TFA","","6","","","False","3","","Active Service",""
"146","18","171.8","1135","AMH","","","","","False","","","1-036",""
"147","19","0","0","AMH","","","","","False","","","1-038",""
"148","19","0","0","MWL","","","","5","False","","","",""
"149","19","30.5","361","RMJ","","","","10","True","7","9","medium roots in joint",""
"150","19","37.3","598","RMJ","","","","10","True","3","","medium roots in joint",""
"151","19","37.7","534","TFA","","6","","","False","9","","Active Service",""
"152","19","64.3","702","TFA","","6","","","False","3","","Active Service",""
"153","19","101.4","788","TFA","","6","","","False","10","","Active Service",""
"154","19","101.4","834","RMJ","","","","10","True","10","","medium roots in joint",""
"155","19","133.6","934","TFA","","6","","","False","3","","Active Service",""
"156","19","175.8","1060","TFA","","6","","","False","9","","Active Service",""
"157","19","207.7","1160","TFA","","6","","","False","3","","Active Service",""
"158","19","244.6","1274","TFA","","6","","","False","9","","Active Service",""
"159","19","275","1388","AMH","","","","","False","","","1-037",""
"160","20","0","0","AMH","","","","","False","","","1-039",""
"161","20","0","0","MWL","","","","5","False","","","",""
"162","20","5","117","TFC","","6","","","False","9","","Factory Tap Capped",""
"163","20","27.2","206","TFA","","6","","","False","10","","Active Service",""
"164","20","32","260","TFA","","6","","","False","3","","Active Service",""
"165","20","79.2","411","TFA","","6","","","False","9","","Active Service",""
"166","20","136.4","650","TFA","","6","","","False","3","","Active Service",""
"167","20","136.4","835","RMJ","","","","20","True","3","6","Medium roots in active service",""
"168","20","143","909","TFA","","6","","","False","9","","Active Service",""
"169","20","167.1","985","AMH","","","","","False","","","1-038",""
"170","21","0","0","AMH","","","","","False","","","1-039",""
"171","21","0","0","MWL","","","","5","False","","","",""
"172","21","17.5","61","TFA","","6","","","False","3","","Active Service",""
"173","21","80","154","TFA","","6","","","False","3","","Active Service",""
"174","21","91.7","217","TFA","","6","","","False","9","","Active Service",""
"175","21","138.4","310","TFA","","6","","","False","3","","Active Service",""
"176","21","170.2","387","TFA","","6","","","False","3","","Active Service",""
"177","21","171.9","443","TFA","","6","","","False","9","","Active Service",""
"178","21","178.9","498","AMH","","","","","False","","","1-040",""
"179","22","0","0","AMH","","","","","False","","","1-039",""
"180","22","0","0","MWL","","","","5","False","","","",""
"181","22","99.3","607","MSA","","","","","False","","","Abandoned survey root ball in joint",""
"182","23","0","0","AMH","","","","","False","","","1-039",""
"183","23","0","0","MWL","","","","5","False","","","",""
"184","23","100.8","209","RMJ","","","","25","True","2","10","roots in joint",""
"185","23","122.9","326","RFJ","","","","","True","3","11","roots in joint",""
"186","23","175.7","509","TFC","","6","","","False","12","","capped service",""
"187","23","179.1","545","CC","","","","","False","12","12","crack in pipe ",""
"188","23","182.1","580","AMH","","","","","False","","","1-041",""
"189","24","0","0","AMH","","","","","False","","","1-042",""
"190","24","0","0","MWL","","","","5","False","","","",""
"191","24","2.5","18","CC","","","","","False","12","12","crack in pipe ",""
"192","24","6.1","134","MGO","","","","","False","","","start of sag",""
"193","24","12.2","191","RFJ","","","","","True","3","9","roots in pipe",""
"194","24","16.5","255","RFJ","","","","","True","12","12","roots in pipe",""
"195","24","64.5","446","MMC","","","","","False","","","VCP to DIP",""
"196","24","82.7","547","MMC","","","","","False","","","DIP to VCP with defective joint",""
"197","24","87.9","595","RFJ","","","","","True","3","9","roots in pipe",""
"198","24","98.2","667","RFJ","","","","","True","8","","roots injoint",""
"199","24","128.9","845","RMJ","","","","20","True","7","5","roots in joint",""
"200","24","134.5","910","RMJ","","","","15","True","7","5","roots in joint",""
"201","24","139.9","1009","FM","","","","","False","12","12","fractures in both sides of pipe",""
"202","24","144.8","1071","RFJ","","","","","True","2","5","roots in joint",""
"203","24","167","1177","AMH","","","","","False","","","1-041",""
"204","25","0","0","AMH","","","","","False","","","1-042",""
"205","25","0","0","MWL","","","","5","False","","","",""
"206","25","70.1","238","AMH","","","","","False","","","1-043",""
"207","26","0","0","AMH","","","","","False","","","1-042",""
"208","26","0","0","MWL","","","","5","False","","","",""
"209","26","27.8","73","RFJ","","","","","True","8","","roots in joint",""
"210","26","74.4","192","RFJ","","","","","True","8","","roots in joint",""
"211","26","76.2","220","MGO","","","","","False","","","start og sag",""
"212","26","84","255","MGO","","","","","False","","","end of sag",""
"213","26","84.1","293","TBD","","6","","","False","9","","active hammer tap with roots growing in around it",""
"214","26","84.9","352","RFJ","","","","","True","7","3","roots in joint",""
"215","26","96.3","412","TFC","","6","","","False","3","","capped service",""
"216","26","97.8","440","TFC","","6","","","False","9","","capped service",""
"217","26","116.8","549","TBA","","6","","","False","3","","active hammer tap with fine roots",""
"218","26","145.4","625","RFJ","","","","","True","8","","roots in joint",""
"219","26","155.8","694","RFJ","","","","","True","7","10","roots in joint",""
"220","26","186","806","AMH","","","","","False","","","1-044",""
"221","27","0","0","AMH","","","","","False","","","1-044",""
"222","27","0","0","MWL","","","","5","False","","","",""
"223","27","62.4","238","TBA","","6","","","False","3","","active hammer tap",""
"224","27","78.1","334","TFC","","6","","","False","3","","capped service",""
"225","27","79.8","391","TFA","","6","","","False","9","","active service with roots",""
"226","27","110.1","457","AMH","","","","","False","","","1-045",""
"227","28","0","0","AMH","","","","","False","","","1-045",""
"228","28","0","0","MWL","","","","5","False","","","",""
"229","28","15.4","86","RFJ","","","","","True","4","","roots in joint",""
"230","28","42.2","210","TFA","","6","","","False","9","","active service with protruding pipe into main",""
"231","28","78.9","339","RFJ","","","","","True","4","","roots in joint",""
"232","28","84.1","370","RFJ","","","","","True","4","","roots in joint",""
"233","28","99.8","430","RFJ","","","","","True","9","","roots in joint",""
"234","28","105.9","470","TFC","","6","","","False","9","","capped service",""
"235","28","153.2","609","RFJ","","","","","True","2","5","roots in joint",""
"236","28","156.8","698","RMJ","","","","15","True","12","9","root mass in pipe",""
"237","28","164.5","797","AMH","","","","","False","","","1-046",""
"238","29","0","0","AMH","","","","","False","","","1-048",""
"239","29","0","0","MWL","","","","5","False","","","",""
"240","29","27.3","124","TFA","","6","","","False","9","","Active Service",""
"241","29","27.7","239","RFJ","","","","","True","8","10","Fine roots in joint",""
"242","29","28.8","","MGO","","","","","False","","","start of sag",""
"243","29","32.5","","RFJ","","","","","True","8","3","fine roots in joint",""
"244","29","34.4","","TR","","6","","","False","3","","New PVC pipe inserted in old tap",""
"245","29","34.7","","RFJ","","","","","True","4","8","fine roots in joint",""
"246","29","35.3","","MGO","","","","","False","","","end of sag",""
"247","29","39.8","","RFJ","","","","","True","5","8","fine roots in joint",""
"248","29","44.9","","RFJ","","","","","True","3","9","fine roots in joint",""
"249","29","54.8","","RMJ","","","","20","True","4","8","medium roots at joint",""
"250","29","84.3","","TFA","","6","","","False","3","","Active Service",""
"251","29","112.4","","TFA","","6","","","False","9","","Active Service",""
"252","29","119.4","","AMH","","","","","False","","","1-036",""
"253","30","0","0","AMH","","","","","False","","","1-048",""
"254","30","0","0","MWL","","","","5","False","","","",""
"255","30","18.3","101","TFA","","6","","","False","3","","Active Service",""
"256","30","64.9","241","MMC","","","","","False","","","from VCP to PVC",""
"257","30","66.1","347","TSA","","6","","","False","9","","Saddle Tap Active",""
"258","30","68.4","394","MMC","","","","","False","","","From PVC to VCP",""
"259","30","83.9","465","TFA","","6","","","False","3","","Active Service",""
"260","30","145.4","665","TBA","","6","","","False","3","","Break in Tap Active",""
"261","30","162.5","781","AMH","","","","","False","","","1-049",""
"262","31","0","0","AMH","","","","","False","","","1-050",""
"263","31","0","0","MWL","","","","5","False","","","",""
"264","31","86.1","162","TFA","","6","","","False","3","","Active Service",""
"265","31","98.4","589","TFA","","6","","","False","9","","Active Service",""
"266","31","166.2","1100","TFA","","6","","","False","3","","Active Service with roots in joint",""
"267","31","176.8","1252","RFJ","","","","","True","12","12","Fine roots in joint",""
"268","31","195.6","1347","MMC","","","","","False","","","From VCP to PVC",""
"269","31","198.7","1415","TSA","","6","","","False","9","","Saddle tap active",""
"270","31","200.7","1468","MMC","","","","","False","","","From PVC to VCP",""
"271","31","223.7","1535","AMH","","","","","False","","","1-049",""
"272","32","0","0","AMH","","","","","False","","","1-051",""
"273","32","0","0","MWL","","","","5","False","","","",""
"274","32","40.2","165","TFA","","6","","","False","9","","Active Service",""
"275","32","47.3","239","TFA","","6","","","False","3","","Active Service",""
"276","32","115.6","413","TFA","","6","","","False","3","","Active Service",""
"277","32","133","491","TFA","","6","","","False","9","","Active Service",""
"278","32","195.7","661","TFA","","6","","","False","3","","Active Service",""
"279","32","299.6","937","AMH","","","","","False","","","1-050",""
"280","33","0","0","AMH","","","","","False","","","1-052",""
"281","33","0","0","MWL","","","","5","False","","","",""
"282","33","27.7","109","TFA","","6","","","False","3","","Active Service",""
"283","33","34.9","179","TFA","","6","","","False","9","","Active Service",""
"284","33","91.3","392","MMC","","","","","False","","","VCP to Pvc",""
"285","33","93.2","478","TSA","","6","","","False","2","","Saddle Tap Active",""
"286","33","94.9","533","MMC","","","","","False","","","PVC to VCP",""
"287","33","110.2","610","TFA","","6","","","False","9","","Active Service",""
"288","33","163.5","819","MGO","","","","","False","","","Start of sag",""
"289","33","168.2","895","TFA","","6","","","False","2","","Active Service",""
"290","33","170.3","938","TFA","","6","","","False","10","","Active Service",""
"291","33","171.1","985","MGO","","","","","False","","","End of sag",""
"292","33","201.6","1154","AMH","","","","","False","","","1-051",""
"293","34","0","0","AMH","","","","","False","","","1-053",""
"294","34","0","0","MWL","","","","5","False","","","",""
"295","34","48","139","TFA","","6","","","False","3","","Active Service",""
"296","34","100.5","301","MGO","","","","","False","","","Start of sag",""
"297","34","111.2","389","TFA","","6","","","False","9","","Active Service",""
"298","34","113","462","TFB","","6","","","False","3","","Abandoned Service",""
"299","34","115.8","506","MGO","","","","","False","","","End of sag",""
"300","34","118","582","TBA","","6","","","False","1","","Active Service",""
"301","34","186.2","738","TFA","","6","","","False","9","","Active Service",""
"302","34","193.3","795","TFA","","6","","","False","3","","Active Service",""
"303","34","227.3","917","AMH","","","","","False","","","1-052",""
"304","35","0","0","AMH","","","","","False","","","1-054",""
"305","35","0","0","MWL","","","","5","False","","","",""
"306","35","42.4","177","TBB","","6","","","False","9","","Tap Break-In abandoned",""
"307","35","53","329","JOM","","","","","False","","","Offset joint at point repair",""
"308","35","53.8","383","MMC","","","","","False","","","VCP to PVC",""
"309","35","55.5","441","TFA","","6","","","False","3","","Active Service",""
"310","35","57.6","525","JOM","","","","","False","","","Joint Offset at end of point repair",""
"311","35","123.9","696","TFA","","6","","","False","3","","Active Service",""
"312","35","212.5","944","TFA","","6","","","False","3","","Active Service",""
"313","35","281.1","1288","TFA","","6","","","False","3","","Active Service",""
"314","35","303.9","1369","AMH","","","","","False","","","1-053",""
"315","36","0","0","AMH","","","","","False","","","1-055",""
"316","36","0","0","MWL","","","","5","False","","","",""
"317","36","8","78","TBB","","6","","","False","9","","Tap Break-In abandoned",""
"318","36","120.5","338","TBB","","6","","","False","9","","Tap Braek-In abandoned",""
"319","36","134.5","429","TFA","","6","","","False","3","","Active Service",""
"320","36","163.5","526","AMH","","","","","False","","","1-054",""
"321","37","0","0","AMH","","","","","False","","","1-056",""
"322","37","0","0","MWL","","","","5","False","","","",""
"323","37","65","187","TFA","","6","","","False","9","","Active Service",""
"324","37","92","275","TFA","","6","","","False","3","","Active Service",""
"325","37","140.2","413","AMH","","","","","False","","","1-050",""
"326","38","0","0","AMH","","","","","False","","","1-057",""
"327","38","0","0","MWL","","","","5","False","","","",""
"328","38","50.3","159","TFA","","6","","","False","9","","Active Service",""
"329","38","67.3","237","TFA","","6","","","False","3","","Active Service",""
"330","38","131.1","375","AMH","","","","","False","","","1-056",""
"331","39","0","0","AMH","","","","","False","","","1-057",""
"332","39","0","0","MWL","","","","5","False","","","",""
"333","39","87.6","226","TFA","","6","","","False","3","","Active Service",""
"334","39","143.3","676","AMH","","","","","False","","","1-058",""
"335","40","0","0","AMH","","","","","False","","","1-059",""
"336","40","0","0","MWL","","","","5","False","","","",""
"337","40","57.8","210","TFA","","6","","","False","3","","Active Service",""
"338","40","120.7","334","TFA","","6","","","False","9","","Active Service",""
"339","40","162.3","441","AMH","","","","","False","","","1-057",""
"340","41","0","0","AMH","","","","","False","","","1-060",""
"341","41","0","0","MWL","","","","5","False","","","",""
"342","41","39.9","115","TFA","","6","","","False","10","","Active Service",""
"343","41","87.3","258","TFA","","6","","","False","3","","Active Service",""
"344","41","103.4","397","CC","","","","","False","1","6"," crack in pipe",""
"345","41","134.7","548","TFA","","6","","","False","9","","Active Service",""
"346","41","141.4","607","TFA","","6","","","False","2","","Active Service",""
"347","41","204.5","725","TFA","","6","","","False","3","","Active Service",""
"348","41","211.2","815","TFA","","6","","","False","9","","Active Service",""
"349","41","263.7","944","TFA","","6","","","False","9","","Active Service",""
"350","41","280.8","1035","TFA","","6","","","False","3","","Active Service",""
"351","41","342.7","1288","AMH","","","","","False","","","1-059",""
"352","42","0","0","AMH","","","","","False","","","1-075",""
"353","42","0","0","MWL","","","","5","False","","","",""
"354","42","11.3","95","TFC","","6","","","False","3","","Capped service tap",""
"355","42","65.8","295","MMC","","","","","False","","","VCP to PVC",""
"356","42","69.6","346","TFA","","6","","","False","3","","active service",""
"357","42","74.2","426","MMC","","","","","False","","","PVC to VCP",""
"358","42","100","515","TFA","","6","","","False","9","","active service",""
"359","42","105.9","571","RFJ","","","","","True","4","","fine roots in joint",""
"360","42","147.5","706","TFA","","6","","","False","9","","active service",""
"361","42","159","764","TFA","","6","","","False","3","","active service",""
"362","42","190.1","930","ISSR","","","","5","False","10","10","protruding gasket",""
"363","42","195.4","1031","ISSR","","","","5","False","2","7","protruding gasket",""
"364","42","205.5","1180","RPP","","","","","False","12","12","fiberglass liner start",""
"365","42","209.2","","RPP","","","","","False","12","12","fiberglass liner end",""
"366","42","213.9","1364","TF","","8","","","False","6","","Outside drop",""
"367","42","213.9","1374","AMH","","","","","False","","","1-074",""
"368","43","0","0","AMH","","","","","False","","","1-078",""
"369","43","0","0","MWL","","","","5","False","","","",""
"370","43","113","159","FC","","","","","False","6","10","Fractured Pipe",""
"371","43","144","223","AMH","","","","","False","","","850-58",""
"372","44","0","0","AMH","","","","","False","","","1-079",""
"373","44","0","0","MWL","","","","5","False","","","",""
"374","44","2.8","90","FC","","","","","False","12","12","Fractured Pipe",""
"375","44","2.8","181","MGO","","","","","False","","","Pipe egg shapped",""
"376","44","40.6","337","FL","","","","","False","5","","Fractured Pipe",""
"377","44","70.7","430","FC","","","","","False","6","9","Fractured Pipe",""
"378","44","76.2","481","TFA","","6","","","False","9","","Active Service",""
"379","44","108.1","605","TBB","","6","","","False","3","","Tap break in abandoned",""
"380","44","136.1","717","RFJ","","","","","True","4","7","Roots fine Joint",""
"381","44","162.5","798","TFA","","6","","","False","9","","Active Service",""
"382","44","258.8","979","TFA","","6","","","False","3","","Active Service",""
"383","44","348.3","1190","TBA","","6","","","False","9","","Tap break in active",""
"384","44","353","1252","AMH","","","","","False","","","1-078",""
"385","45","0","0","AMH","","","","","False","","","1-079",""
"386","45","0","0","MWL","","","","0","False","","","",""
"387","45","46.1","107","RFJ","","","","","True","8","","Fine roots at joint",""
"388","45","55.6","216","RMJ","","","","25","True","3","9","Roots meadium joint",""
"389","45","57.5","258","TFA","","6","","","False","9","","Active Service",""
"390","45","57.5","281","MGO","","","","","False","","","meadium roots in service",""
"391","45","58.8","335","TFA","","6","","","False","3","","Active Service",""
"392","45","58.8","373","MGO","","","","","False","","","medium roots in service 35%",""
"393","45","63.6","439","RMJ","","","","15","True","12","12","Medium roots in joint",""
"394","45","78.1","532","RBJ","","","","55","True","2","10","Root ball in joint",""
"395","45","78.1","588","MSA","","","","","False","","","Survey abandoned due to root ball",""
"396","46","0","0","AMH","","","","","False","","","1-080",""
"397","46","0","0","MWL","","","","5","False","","","",""
"398","46","54.7","146","TFA","","6","","","False","10","","Active Service",""
"399","46","161.3","391","TFA","","6","","","False","10","","Active Service",""
"400","46","213.7","594","TBB","","6","","","False","9","","Break in Tap Abandoned",""
"401","46","222.2","689","FC","","","","","False","9","6","Fractured Pipe",""
"402","46","236.5","835","RFJ","","","","","True","11","4","Fine roots at joint",""
"403","46","241.7","1149","MSA","","","","","False","","","Survey Abandoned due to root ball",""
"404","47","0","0","AMH","","","","","False","","","1-081",""
"405","47","0","0","MWL","","","","5","False","","","",""
"406","47","9.9","149","MGO","","","","","False","","","Gasket Bulging at joint",""
"407","47","120.9","335","TFA","","6","","","False","10","","Active Service",""
"408","47","132.2","410","TFA","","6","","","False","3","","Active Service",""
"409","47","159.9","484","AMH","","","","","False","","","1-080",""
"410","48","0","0","AMH","","","","","False","","","1-082",""
"411","48","0","0","MWL","","","","0","False","","","",""
"412","48","4","85","FL","","","","","False","3","","Fractured Pipe",""
"413","48","68.9","284","TFA","","6","","","False","9","","Active Service",""
"414","48","90.5","425","MGO","","","","","False","","","Start of pipe patch",""
"415","48","92.5","464","MGO","","","","","False","","","End of pipe patch",""
"416","48","94","505","MGO","","","","","False","","","Start of pipe patch",""
"417","48","97.9","542","MGO","","","","","False","","","End of pipe patch",""
"418","48","110.1","633","TFA","","6","","","False","9","","Active Service",""
"419","48","125.5","754","FL","","","","","False","8","","Fractured Pipe",""
"420","48","166.2","979","TFA","","6","","","False","3","","Active Service",""
"421","48","202.5","1118","FL","","","","","False","3","","Fractured Pipe",""
"422","48","257.6","1276","TFA","","6","","","False","9","","Active Service",""
"423","48","315.4","1498","TBA","","6","","","False","3","","Break in Tap Active",""
"424","48","353","1623","MMC","","","","","False","","","VCP to PVC",""
"425","48","361.1","1892","AMH","","","","","False","","","1-081",""
"426","49","0","0","AMH","","","","","False","","","1-085",""
"427","49","0","0","MWL","","","","5","False","","","",""
"428","49","1.7","56","CC","","","","","False","12","12","crack in pipe ",""
"429","49","75.2","353","TF","","6","","","False","3","","service not sure if active",""
"430","49","107.1","456","TF","","6","","","False","3","","service not sure if active",""
"431","49","183.8","692","RFJ","","","","","True","2","4","roots in joint",""
"432","49","186.9","881","HVV","","","","","False","12","6","Large hole in side of pipe at service",""
"433","49","188.5","973","TBD","","4","","","False","3","","MAJOR hole in side of pipe",""
"434","49","199.3","1398","RFJ","","","","","True","7","5","roots in joint",""
"435","49","240.3","1691","RFJ","","","","","True","10","","roots in joint",""
"436","49","241.7","1907","TF","","6","","","False","3","","service not sure if active medium roots around joint",""
"437","49","241.8","1989","RFJ","","","","","True","7","1","roots in joint",""
"438","49","247.3","2041","RFJ","","","","","True","7","5","roots in joint",""
"439","49","290.1","2169","AMH","","","","","False","","","850-61",""
"440","50","0","0","AMH","","","","","False","","","1-086",""
"441","50","0","0","MWL","","","","5","False","","","",""
"442","50","68.2","246","CS","","","","","False","7","10","crack in pipe ",""
"443","50","83.5","335","TF","","6","","","False","3","","tap not sure if active",""
